Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2016	Mike Trout	troum001	681	0.315	0.441	0.55	0.23	0.603	0.3879999999999999	0.423	0.4719456681350954	0.5301027900146843	0.42584434654919234	0.016306191536498257	0.030945668135095417
2016	Mookie Betts	bettm001	730	0.318	0.363	0.534	0.255	0.584	0.412	0.476	0.34943424657534244	0.39452054794520547	0.29178082191780824	0.015901990772880934	-0.013565753424657545
2016	Kris Bryant	bryak001	699	0.292	0.385	0.554	0.308	0.742	0.488	0.416	0.4942989985693848	0.5608011444921316	0.44206008583690987	0.01650255599247151	0.1092989985693848
2016	Josh Donaldson	donaj001	700	0.284	0.404	0.549	0.246	0.665	0.42	0.415	0.49617142857142854	0.5442857142857143	0.44	0.016284432251514398	0.09217142857142852
2016	Robinson Cano	canor001	715	0.298	0.35	0.533	0.373	0.7140000000000001	0.514	0.415	0.4999692307692308	0.5622377622377622	0.43916083916083914	0.01733132243361176	0.1499692307692308
2016	Adam Eaton	eatoa002	706	0.284	0.362	0.428	0.311	0.665	0.467	0.44	0.44209206798866857	0.5014164305949008	0.386685552407932	0.016614610239757615	0.08009206798866858
2016	Jose Altuve	altuj001	717	0.338	0.396	0.531	0.327	0.7120000000000001	0.491	0.426	0.47499442119944213	0.5299860529986054	0.41283124128312415	0.016745645873229104	0.07899442119944211
2016	Brian Dozier	dozib001	691	0.268	0.34	0.546	0.291	0.639	0.4379999999999999	0.422	0.44489001447178	0.507959479015919	0.38639652677279307	0.0166248826161979	0.10489001447177998
2016	Freddie Freeman	freef001	693	0.302	0.4	0.569	0.324	0.807	0.526	0.417	0.5136580086580086	0.56998556998557	0.4603174603174603	0.01691904566456373	0.11365800865800857
2016	Buster Posey	poseb001	614	0.288	0.362	0.434	0.293	0.6809999999999999	0.471	0.4589999999999999	0.4144315960912052	0.47068403908794787	0.36807817589576547	0.01747562411482236	0.052431596091205235
2016	Manny Machado	machm001	696	0.294	0.343	0.533	0.3229999999999999	0.723	0.497	0.436	0.4514137931034483	0.5043103448275862	0.40373563218390807	0.01671437604384673	0.10841379310344829
2016	Jean Segura	seguj002	694	0.319	0.368	0.499	0.311	0.64	0.465	0.469	0.37919884726224784	0.42939481268011526	0.3371757925072046	0.016252447759053948	0.011198847262247846
2016	Kyle Seager	seagk001	676	0.278	0.359	0.499	0.2689999999999999	0.621	0.425	0.445	0.4395103550295858	0.4881656804733728	0.3905325443786982	0.01666116405987098	0.08051035502958581
2016	Nolan Arenado	arenn001	696	0.294	0.362	0.57	0.342	0.6859999999999999	0.488	0.426	0.46299281609195403	0.5258620689655172	0.41379310344827586	0.01599518619208733	0.10099281609195404
2016	Ian Kinsler	kinsi001	679	0.288	0.348	0.484	0.273	0.6409999999999999	0.449	0.477	0.3611561119293078	0.40795287187039764	0.3166421207658321	0.015506304921933658	0.013156111929307823
2016	Christian Yelich	yelic001	659	0.298	0.376	0.483	0.2289999999999999	0.643	0.405	0.427	0.4390986342943854	0.48710166919575115	0.3930197268588771	0.01667254787932295	0.06309863429438539
