Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2003	Barry Bonds	bondb001	550	0.341	0.529	0.749	0.1989999999999999	0.684	0.402	0.419	0.5538072727272727	0.6036363636363636	0.49636363636363634	0.01682410576620205	0.024807272727272678
2003	Albert Pujols	pujoa001	685	0.359	0.439	0.667	0.2239999999999999	0.6829999999999999	0.442	0.477	0.3974846715328467	0.44525547445255476	0.35912408759124087	0.015318201176337712	-0.04151532846715328
2003	Alex Rodriguez	rodra001	715	0.298	0.396	0.6	0.223	0.6779999999999999	0.442	0.482	0.37465174825174824	0.42657342657342656	0.33146853146853145	0.014776158727033055	-0.02134825174825178
2003	Bret Boone	boonb002	705	0.294	0.366	0.535	0.192	0.631	0.413	0.503	0.32359574468085106	0.3730496453900709	0.27092198581560284	0.014766164975353773	-0.04240425531914893
2003	Gary Sheffield	shefg001	678	0.33	0.419	0.604	0.177	0.659	0.407	0.478	0.36624483775811206	0.41150442477876104	0.32448377581120946	0.014473807143848466	-0.05275516224188792
2003	Carlos Beltran	beltc001	602	0.307	0.389	0.522	0.179	0.691	0.4429999999999999	0.517	0.30116777408637874	0.34717607973421927	0.2441860465116279	0.015238394012126349	-0.08783222591362128
2003	Marcus Giles	gilem001	635	0.316	0.39	0.526	0.186	0.753	0.493	0.541	0.2758314960629921	0.3228346456692913	0.2251968503937008	0.014481181902702157	-0.11416850393700789
2003	Todd Helton	heltt001	703	0.358	0.458	0.63	0.207	0.705	0.445	0.479	0.3790896159317212	0.4267425320056899	0.3314366998577525	0.01455649564797906	-0.07891038406827883
2003	Jim Edmonds	edmoj001	531	0.275	0.385	0.617	0.204	0.698	0.43	0.4579999999999999	0.4037099811676083	0.4726930320150659	0.3352165725047081	0.017343181929532995	0.018709981167608303
2003	Edgar Renteria	rente001	663	0.33	0.394	0.48	0.217	0.706	0.467	0.511	0.3158748114630468	0.3695324283559578	0.2730015082956259	0.015242183481832369	-0.07812518853695322
2003	Scott Rolen	roles001	657	0.286	0.382	0.528	0.1989999999999999	0.667	0.434	0.503	0.33407610350076106	0.3866057838660578	0.2831050228310502	0.014779302993833019	-0.04792389649923895
2003	Richard Hidalgo	hidar001	585	0.309	0.385	0.572	0.2019999999999999	0.713	0.461	0.507	0.316391452991453	0.37435897435897436	0.25811965811965815	0.016361277485232043	-0.06860854700854702
2003	Lance Berkman	berkl001	658	0.288	0.412	0.515	0.17	0.6920000000000001	0.41	0.46	0.41227811550151977	0.4635258358662614	0.3556231003039514	0.015980713298199938	0.00027811550151979336
2003	Jorge Posada	posaj001	588	0.281	0.405	0.518	0.176	0.655	0.4039999999999999	0.475	0.38983673469387753	0.4608843537414966	0.336734693877551	0.015985867897152145	-0.015163265306122498
2003	Manny Ramirez	ramim002	679	0.325	0.427	0.587	0.182	0.698	0.4379999999999999	0.497	0.36166568483063327	0.406480117820324	0.30927835051546393	0.014712714021329478	-0.06533431516936672
2003	Nomar Garciaparra	garcn001	719	0.301	0.345	0.524	0.2739999999999999	0.873	0.598	0.542	0.2674700973574409	0.3184979137691238	0.21974965229485396	0.014470318566641268	-0.0775299026425591
2003	Ichiro Suzuki	suzui001	725	0.312	0.352	0.436	0.23	0.7170000000000001	0.486	0.524	0.28423310344827585	0.33655172413793105	0.23448275862068965	0.014457521861259929	-0.06776689655172413
2003	Bobby Abreu	abreb001	695	0.3	0.409	0.468	0.153	0.569	0.358	0.494	0.3323798561151079	0.37841726618705035	0.2935251798561151	0.013949562443969043	-0.07662014388489208
2003	Carlos Delgado	delgc001	705	0.302	0.426	0.593	0.24	0.6759999999999999	0.435	0.447	0.4710354609929078	0.5163120567375886	0.4226950354609929	0.01548522941155994	0.04503546099290778
2003	Mike Cameron	camem001	612	0.253	0.344	0.431	0.176	0.6559999999999999	0.416	0.501	0.32935457516339867	0.380718954248366	0.2826797385620915	0.01573712936425697	-0.014645424836601306
