Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2010	Josh Hamilton	hamij003	571	0.359	0.411	0.633	0.365	0.807	0.545	0.406	0.5224273204903678	0.6094570928196147	0.4413309982486865	0.019742472594353907	0.1114273204903678
2010	Carl Crawford	crawc002	663	0.307	0.356	0.495	0.348	0.711	0.504	0.43	0.4591297134238311	0.5113122171945701	0.4072398190045249	0.017191162869224057	0.1031297134238311
2010	Evan Longoria	longe001	661	0.294	0.372	0.507	0.253	0.6409999999999999	0.434	0.465	0.4109969742813918	0.4583963691376702	0.3661119515885023	0.0161824936366914	0.038996974281391816
2010	Joey Votto	vottj001	648	0.324	0.424	0.6	0.294	0.7290000000000001	0.473	0.413	0.49554475308641976	0.5493827160493827	0.44907407407407407	0.01643323806255798	0.07154475308641978
2010	Albert Pujols	pujoa001	700	0.312	0.414	0.596	0.268	0.63	0.425	0.435	0.48930999999999997	0.54	0.44142857142857145	0.015878573308543958	0.07530999999999999
2010	Brian McCann	mccab002	566	0.269	0.375	0.453	0.294	0.659	0.44	0.401	0.525768551236749	0.5830388692579506	0.4734982332155477	0.01859523207732035	0.15076855123674904
2010	Ryan Zimmerman	zimmr001	603	0.307	0.388	0.51	0.253	0.575	0.397	0.45	0.41733665008291876	0.47761194029850745	0.35323383084577115	0.01738132914053817	0.029336650082918747
2010	Jose Bautista	bautj002	683	0.26	0.378	0.617	0.233	0.628	0.409	0.444	0.44855197657393847	0.4978038067349927	0.404099560761347	0.015288598324764681	0.07055197657393847
2010	Adrian Beltre	belta001	641	0.321	0.365	0.553	0.386	0.695	0.522	0.44	0.45501248049922	0.5085803432137286	0.4040561622464899	0.018283157817345002	0.09001248049922
2010	Robinson Cano	canor001	696	0.319	0.381	0.534	0.356	0.738	0.518	0.424	0.4920258620689655	0.5560344827586207	0.4425287356321839	0.01722192240117177	0.11102586206896548
2010	Andres Torres	torra001	570	0.268	0.343	0.479	0.286	0.647	0.445	0.441	0.4227438596491228	0.47368421052631576	0.356140350877193	0.017620497484703207	0.07974385964912278
2010	Matt Holliday	hollm001	675	0.312	0.39	0.532	0.281	0.735	0.474	0.424	0.4830325925925926	0.5362962962962963	0.4266666666666667	0.017624544509029713	0.09303259259259261
2010	Brett Gardner	gardb001	569	0.277	0.383	0.379	0.178	0.4479999999999999	0.306	0.476	0.32794376098418276	0.37785588752196836	0.281195079086116	0.016027422591372874	-0.05505623901581724
2010	Miguel Cabrera	cabrm001	648	0.328	0.42	0.622	0.313	0.741	0.49	0.413	0.5254305555555555	0.5756172839506173	0.4737654320987654	0.016960455577360006	0.10543055555555553
2010	Shin-Soo Choo	choos001	646	0.3	0.401	0.484	0.261	0.68	0.444	0.4379999999999999	0.46029411764705885	0.5139318885448917	0.40092879256965946	0.016702342915542793	0.05929411764705883
2010	Rickie Weeks Jr.	weekr001	754	0.269	0.366	0.464	0.231	0.634	0.418	0.465	0.39477984084880635	0.4403183023872679	0.34615384615384615	0.014510690678694383	0.02877984084880636
2010	Carlos Gonzalez	gonzc001	636	0.336	0.376	0.598	0.358	0.708	0.513	0.442	0.441562893081761	0.5	0.3915094339622642	0.01727050016516599	0.065562893081761
2010	Aubrey Huff	huffa001	668	0.29	0.385	0.506	0.284	0.585	0.415	0.433	0.4717020958083832	0.531437125748503	0.4221556886227545	0.015894250506488808	0.08670209580838317
2010	Joe Mauer	mauej001	584	0.327	0.402	0.469	0.245	0.5579999999999999	0.392	0.471	0.3895650684931507	0.4469178082191781	0.339041095890411	0.01700184249479282	-0.012434931506849323
2010	Troy Tulowitzki	tulot001	529	0.315	0.381	0.568	0.268	0.606	0.424	0.46	0.4094744801512287	0.4782608695652174	0.3629489603024575	0.018650172116313	0.02847448015122872
2010	Kelly Johnson	johnk003	671	0.284	0.37	0.496	0.284	0.682	0.456	0.433	0.4428956780923994	0.4977645305514158	0.3919523099850969	0.016500133183427405	0.07289567809239939
2010	Chase Utley	utlec001	511	0.275	0.387	0.445	0.249	0.578	0.3879999999999999	0.422	0.49121135029354207	0.5518590998043053	0.42857142857142855	0.01860266214403578	0.10421135029354206
2010	Jay Bruce	brucj001	573	0.281	0.353	0.493	0.289	0.732	0.466	0.4	0.4956003490401396	0.5514834205933682	0.4432809773123909	0.01870749851042798	0.14260034904013963
2010	Jayson Werth	wertj001	652	0.296	0.388	0.532	0.212	0.606	0.4039999999999999	0.487	0.35465184049079757	0.40337423312883436	0.3174846625766871	0.014947788135585534	-0.033348159509202446
2010	Daric Barton	bartd001	686	0.273	0.393	0.405	0.152	0.575	0.345	0.457	0.36515743440233234	0.41545189504373176	0.32215743440233235	0.014663533559384411	-0.02784256559766768
2010	Yadier Molina	moliy001	521	0.262	0.329	0.342	0.3	0.695	0.491	0.485	0.3760902111324376	0.42994241842610365	0.31477927063339733	0.019178649693914612	0.04709021113243761
2010	Angel Pagan	pagaa001	633	0.29	0.34	0.425	0.313	0.642	0.46	0.4479999999999999	0.42106793048973146	0.4707740916271722	0.36334913112164297	0.0177949015075623	0.08106793048973143
