Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2012	Pedro Alvarez	alvap001	586	0.244	0.317	0.467	0.3339999999999999	0.69	0.474	0.395	0.5087133105802047	0.5836177474402731	0.44880546075085326	0.018178847472348512	0.19171331058020474
2012	Alex Rodriguez	rodra001	529	0.272	0.353	0.43	0.307	0.6759999999999999	0.46	0.416	0.48018336483931945	0.553875236294896	0.42344045368620037	0.018822876722248204	0.12718336483931947
2012	Asdrubal Cabrera	cabra002	616	0.27	0.338	0.423	0.292	0.7040000000000001	0.477	0.449	0.4238116883116883	0.4837662337662338	0.37337662337662336	0.01736161292546448	0.08581168831168828
2012	Alejandro De Aza	deaza001	585	0.281	0.349	0.41	0.2739999999999999	0.62	0.427	0.442	0.425242735042735	0.48205128205128206	0.36752136752136755	0.017601421101598014	0.07624273504273504
2012	Coco Crisp	crisc001	508	0.259	0.325	0.418	0.242	0.64	0.421	0.451	0.3824192913385827	0.4311023622047244	0.31299212598425197	0.0192636394630869	0.0574192913385827
2012	Jay Bruce	brucj001	633	0.252	0.327	0.514	0.285	0.758	0.474	0.3989999999999999	0.49846287519747234	0.5560821484992101	0.44075829383886256	0.01815394265734678	0.17146287519747233
2012	Nori Aoki	aokin001	588	0.288	0.355	0.433	0.267	0.614	0.421	0.4429999999999999	0.421484693877551	0.477891156462585	0.3707482993197279	0.01746927513960734	0.06648469387755102
2012	Neil Walker	walkn001	530	0.28	0.342	0.426	0.336	0.635	0.455	0.397	0.5111132075471698	0.5754716981132075	0.439622641509434	0.01948871099216033	0.1691132075471698
2012	Marco Scutaro	scutm001	683	0.306	0.348	0.405	0.238	0.57	0.4039999999999999	0.499	0.31763543191800875	0.36603221083455345	0.26500732064421667	0.015380066951991778	-0.030364568081991228
2012	Michael Saunders	saunm001	553	0.247	0.306	0.432	0.297	0.7090000000000001	0.482	0.45	0.4211537070524412	0.47920433996383366	0.36528028933092227	0.01847619840031341	0.11515370705244121
2012	Omar Infante	infao001	588	0.274	0.3	0.419	0.3289999999999999	0.63	0.475	0.485	0.3464761904761905	0.4064625850340136	0.2942176870748299	0.017641852806636774	0.046476190476190504
2012	J.J. Hardy	hardj003	713	0.238	0.282	0.389	0.298	0.53	0.407	0.469	0.3812692847124825	0.4361851332398317	0.332398316970547	0.015842728250031034	0.09926928471248253
2012	Allen Craig	craia001	514	0.307	0.354	0.522	0.28	0.611	0.431	0.456	0.40157003891050586	0.4708171206225681	0.3463035019455253	0.01897185883327013	0.047570038910505874
2012	Howie Kendrick	kendh001	594	0.287	0.325	0.4	0.349	0.6609999999999999	0.5	0.485	0.3536262626262626	0.41245791245791247	0.30303030303030304	0.01712946314933392	0.02862626262626261
2012	Corey Hart	hartc001	622	0.27	0.334	0.507	0.278	0.6559999999999999	0.444	0.4379999999999999	0.4393488745980707	0.4967845659163987	0.3778135048231511	0.017555549524952918	0.10534887459807069
2012	Ichiro Suzuki	suzui001	663	0.283	0.307	0.39	0.3389999999999999	0.6559999999999999	0.488	0.4679999999999999	0.39512368024132727	0.46153846153846156	0.34087481146304677	0.01680542249029809	0.08812368024132727
2012	Paul Konerko	konep001	598	0.298	0.371	0.486	0.2789999999999999	0.62	0.439	0.47	0.40016053511705685	0.45652173913043476	0.34448160535117056	0.017284630817366305	0.02916053511705685
2012	Adam Dunn	dunna001	649	0.204	0.333	0.468	0.239	0.644	0.407	0.415	0.48034360554699534	0.5300462249614792	0.43143297380585516	0.015833918180725493	0.14734360554699533
2012	Ben Revere	reveb001	553	0.294	0.333	0.342	0.273	0.54	0.4	0.475	0.3639674502712477	0.45207956600361665	0.31464737793851716	0.018403180832431736	0.0309674502712477
2012	Dustin Ackley	ackld001	668	0.226	0.294	0.328	0.256	0.568	0.3929999999999999	0.437	0.4181841317365269	0.47305389221556887	0.3712574850299401	0.016527819710099898	0.12418413173652693
2012	Jhonny Peralta	peraj001	585	0.239	0.305	0.384	0.307	0.6990000000000001	0.484	0.451	0.4244068376068376	0.5162393162393163	0.35555555555555557	0.018469090846110037	0.11940683760683762
2012	Alexei Ramirez	ramia003	621	0.265	0.287	0.364	0.405	0.684	0.534	0.46	0.4055539452495974	0.463768115942029	0.35426731078904994	0.01798697814326613	0.11855394524959745
2012	Jose Altuve	altuj001	630	0.29	0.34	0.399	0.299	0.597	0.4379999999999999	0.467	0.3787984126984127	0.4444444444444444	0.32857142857142857	0.01708598874470758	0.038798412698412665
2012	Brett Lawrie	lawrb002	536	0.273	0.324	0.405	0.31	0.669	0.477	0.465	0.3770018656716418	0.43656716417910446	0.3283582089552239	0.018649774510427194	0.05300186567164178
2012	Zack Cozart	cozaz001	600	0.246	0.288	0.399	0.284	0.619	0.449	0.494	0.3120466666666667	0.36666666666666664	0.25333333333333335	0.017058948350644042	0.024046666666666716
2012	Darwin Barney	barnd001	588	0.254	0.299	0.354	0.312	0.6409999999999999	0.477	0.501	0.3065	0.35374149659863946	0.2585034013605442	0.016817354724529176	0.007500000000000007
2012	Chris Davis	davic003	562	0.27	0.326	0.501	0.39	0.7759999999999999	0.542	0.395	0.5239964412811388	0.5889679715302492	0.4626334519572954	0.019300880251792	0.19799644128113875
2012	David DeJesus	dejed001	582	0.263	0.35	0.403	0.251	0.607	0.401	0.422	0.43857903780068724	0.48625429553264604	0.38831615120274915	0.017117942410753713	0.08857903780068727
2012	Kevin Youkilis	youkk001	509	0.235	0.336	0.409	0.2019999999999999	0.5529999999999999	0.37	0.479	0.3635147347740668	0.412573673870334	0.3104125736738703	0.017298140302703307	0.027514734774066796
2012	Hunter Pence	pench001	688	0.253	0.319	0.425	0.326	0.684	0.472	0.408	0.501296511627907	0.5566860465116279	0.44476744186046513	0.01737738040584529	0.182296511627907
2012	Cameron Maybin	maybc001	561	0.243	0.306	0.349	0.262	0.6829999999999999	0.456	0.4589999999999999	0.38833689839572194	0.4563279857397504	0.32976827094474154	0.018556219930990617	0.08233689839572195
2012	Freddie Freeman	freef001	620	0.259	0.34	0.456	0.318	0.785	0.512	0.415	0.49437096774193545	0.5467741935483871	0.4435483870967742	0.017328265670969276	0.15437096774193543
2012	Garrett Jones	joneg002	515	0.274	0.317	0.516	0.36	0.737	0.509	0.396	0.5069747572815534	0.570873786407767	0.44660194174757284	0.019818738576464125	0.18997475728155339
2012	Daniel Murphy	murpd006	612	0.291	0.332	0.403	0.321	0.648	0.4629999999999999	0.434	0.4293104575163399	0.49836601307189543	0.35784313725490197	0.017713267898677793	0.09731045751633988
2012	Jamey Carroll	carrj001	537	0.268	0.343	0.317	0.236	0.522	0.3779999999999999	0.495	0.32536499068901303	0.39106145251396646	0.2718808193668529	0.0172005433959822	-0.017635009310986993
2012	Jason Kubel	kubej002	571	0.253	0.327	0.506	0.28	0.632	0.423	0.408	0.4729264448336252	0.5359019264448336	0.4220665499124343	0.017638148532912512	0.1459264448336252
2012	Kendrys Morales	morak001	522	0.273	0.32	0.467	0.356	0.7040000000000001	0.499	0.409	0.4912164750957855	0.5517241379310345	0.43486590038314177	0.019765736378996295	0.17121647509578547
2012	Rickie Weeks Jr.	weekr001	677	0.23	0.328	0.4	0.213	0.622	0.401	0.4589999999999999	0.39166026587887737	0.4460856720827179	0.32644017725258495	0.015846339055363583	0.06366026587887735
2012	Mike Aviles	avilm001	546	0.25	0.282	0.381	0.321	0.655	0.48	0.477	0.3403278388278388	0.39377289377289376	0.27289377289377287	0.01772832610792764	0.05832783882783882
2012	Chris Johnson	johnc003	528	0.281	0.326	0.451	0.364	0.6659999999999999	0.498	0.445	0.44715151515151513	0.5208333333333334	0.3806818181818182	0.018864624760751708	0.12115151515151512
2012	Yunel Escobar	escoy001	608	0.253	0.3	0.344	0.282	0.635	0.4479999999999999	0.47	0.3849819078947368	0.4375	0.3338815789473684	0.017109884991850306	0.08498190789473681
2012	Drew Stubbs	stubd001	544	0.213	0.277	0.333	0.241	0.614	0.409	0.451	0.38469301470588235	0.4485294117647059	0.32536764705882354	0.01852646133039577	0.10769301470588233
2012	Colby Rasmus	rasmc001	625	0.223	0.289	0.4	0.312	0.675	0.461	0.41	0.4839568	0.544	0.4208	0.018063052001464415	0.19495680000000004
2012	Nelson Cruz	cruzn002	642	0.26	0.319	0.46	0.273	0.711	0.476	0.4639999999999999	0.3863847352024922	0.440809968847352	0.3364485981308411	0.01665631807194351	0.06738473520249222
2012	Yonder Alonso	alony001	619	0.273	0.348	0.393	0.289	0.748	0.482	0.419	0.4914975767366721	0.5411954765751211	0.4410339256865913	0.017773819275834445	0.14349757673667213
2012	Ike Davis	davii001	584	0.227	0.308	0.462	0.289	0.68	0.445	0.4	0.4894811643835617	0.547945205479452	0.4280821917808219	0.018508950505066353	0.1814811643835617
2012	Gordon Beckham	beckg001	582	0.234	0.296	0.371	0.3279999999999999	0.657	0.483	0.471	0.38652405498281783	0.4415807560137457	0.3247422680412371	0.018014304235680744	0.09052405498281785
2012	Dayan Viciedo	vicid001	543	0.255	0.3	0.444	0.391	0.667	0.503	0.407	0.5042375690607734	0.58195211786372	0.43830570902394106	0.019282658846024394	0.20423756906077345
2012	Kelly Johnson	johnk003	581	0.225	0.313	0.365	0.32	0.688	0.473	0.418	0.46728915662650605	0.5163511187607573	0.4044750430292599	0.01764456285168019	0.15428915662650605
2012	Rafael Furcal	furcr001	531	0.264	0.325	0.346	0.27	0.636	0.429	0.434	0.42959510357815445	0.487758945386064	0.3672316384180791	0.018725937128286848	0.10459510357815444
2012	Mark Reynolds	reynm001	538	0.221	0.335	0.429	0.246	0.669	0.432	0.44	0.43304646840148703	0.49070631970260226	0.3680297397769517	0.018048015096885597	0.09804646840148701
2012	Carlos Pena	penac001	600	0.197	0.33	0.354	0.2689999999999999	0.674	0.43	0.3989999999999999	0.5293650000000001	0.5966666666666667	0.47833333333333333	0.017607720091107955	0.19936500000000007
2012	Carlos Lee	lee-c001	615	0.264	0.332	0.365	0.248	0.604	0.412	0.4589999999999999	0.3954471544715447	0.44552845528455287	0.34146341463414637	0.017030818837628862	0.0634471544715447
2012	Justin Morneau	mornj001	570	0.267	0.333	0.44	0.379	0.758	0.54	0.424	0.477621052631579	0.5280701754385965	0.41754385964912283	0.018733892475175543	0.14462105263157898
2012	Carlos Santana	santc002	609	0.252	0.365	0.42	0.212	0.612	0.389	0.4429999999999999	0.44431198686371104	0.5008210180623974	0.38095238095238093	0.016956059327783907	0.07931198686371105
2012	Jordan Pacheco	pachj001	505	0.309	0.341	0.421	0.318	0.647	0.478	0.487	0.3480693069306931	0.41188118811881186	0.2891089108910891	0.019511680445676447	0.007069306930693076
2012	Jemile Weeks	weekj001	511	0.221	0.305	0.304	0.228	0.564	0.385	0.469	0.3511409001956947	0.4050880626223092	0.3013698630136986	0.018039453296694038	0.04614090019569472
2012	Brennan Boesch	boesb001	503	0.24	0.286	0.372	0.3879999999999999	0.7090000000000001	0.523	0.418	0.4843558648111332	0.5506958250497018	0.4194831013916501	0.019726568835213183	0.1983558648111332
2012	Justin Smoak	smoaj001	535	0.217	0.29	0.364	0.2769999999999999	0.626	0.428	0.434	0.4482654205607477	0.5121495327102804	0.3850467289719626	0.01840996488239936	0.15826542056074772
2012	Delmon Young	yound003	608	0.267	0.296	0.411	0.4379999999999999	0.8	0.59	0.42	0.48969572368421055	0.5509868421052632	0.43585526315789475	0.01831388881191564	0.19369572368421056
2012	Jeff Francoeur	franj004	603	0.235	0.287	0.378	0.419	0.706	0.535	0.4039999999999999	0.5227545605306799	0.5771144278606966	0.472636815920398	0.0181719008164617	0.23575456053067995
2012	Ryan Doumit	doumr001	528	0.275	0.32	0.461	0.346	0.6559999999999999	0.482	0.44	0.4535625	0.5113636363636364	0.39204545454545453	0.019114859587567343	0.13356249999999997
2012	Eric Hosmer	hosme001	598	0.232	0.304	0.359	0.33	0.67	0.471	0.414	0.4911421404682274	0.5468227424749164	0.431438127090301	0.018474654670570332	0.1871421404682274
2012	Jesus Montero	montj003	553	0.26	0.298	0.386	0.384	0.675	0.514	0.446	0.43638517179023506	0.515370705244123	0.3833634719710669	0.0189918414767452	0.13838517179023507
2012	Michael Young	younm003	651	0.277	0.312	0.37	0.325	0.706	0.515	0.498	0.3345483870967742	0.3901689708141321	0.2887864823348694	0.016603805595038625	0.022548387096774203
