Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2013	Mike Trout	troum001	716	0.323	0.432	0.557	0.237	0.556	0.375	0.432	0.46857122905027937	0.5153631284916201	0.4064245810055866	0.015332913120661713	0.036571229050279375
2013	Miguel Cabrera	cabrm001	652	0.348	0.442	0.636	0.331	0.775	0.512	0.408	0.5173128834355828	0.5690184049079755	0.4677914110429448	0.017078690964839164	0.07531288343558279
2013	Andrew McCutchen	mccua001	674	0.317	0.404	0.508	0.27	0.715	0.4629999999999999	0.434	0.4507344213649852	0.5	0.40059347181008903	0.017430613856703046	0.04673442136498518
2013	Yadier Molina	moliy001	541	0.319	0.359	0.477	0.355	0.7509999999999999	0.535	0.455	0.4212846580406654	0.48428835489833644	0.36044362292051757	0.01974325008953123	0.06228465804066541
2013	Josh Donaldson	donaj001	668	0.301	0.384	0.499	0.266	0.6679999999999999	0.442	0.4379999999999999	0.43671556886227547	0.4940119760479042	0.3727544910179641	0.015939584966665626	0.052715568862275464
2013	Matt Carpenter	carpm002	717	0.318	0.392	0.481	0.218	0.556	0.371	0.4529999999999999	0.37205299860529983	0.4198047419804742	0.3291492329149233	0.015417434071172863	-0.01994700139470018
2013	Chris Davis	davic003	673	0.286	0.37	0.634	0.347	0.745	0.502	0.39	0.5577161961367013	0.6136701337295691	0.5037147102526003	0.016720519763053648	0.18771619613670132
2013	Jonathan Lucroy	lucrj001	580	0.28	0.34	0.455	0.309	0.575	0.432	0.461	0.3911396551724138	0.44655172413793104	0.33793103448275863	0.017637039560283767	0.051139655172413756
2013	Buster Posey	poseb001	595	0.294	0.371	0.45	0.241	0.598	0.4	0.444	0.42047226890756306	0.4773109243697479	0.3630252100840336	0.01657858118113124	0.049472268907563066
2013	Carlos Gomez	gomec002	590	0.284	0.338	0.506	0.363	0.784	0.547	0.437	0.4561830508474577	0.5101694915254237	0.3983050847457627	0.018190577291985234	0.11818305084745767
