Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2011	Jacoby Ellsbury	ellsj001	732	0.321	0.376	0.552	0.271	0.632	0.437	0.461	0.37975	0.43579234972677594	0.3319672131147541	0.015360495353570043	0.0037499999999999756
2011	Matt Kemp	kempm001	689	0.324	0.399	0.586	0.32	0.71	0.495	0.4479999999999999	0.43952394775036285	0.4862119013062409	0.3918722786647315	0.016302023242160676	0.04052394775036283
2011	Jose Bautista	bautj002	655	0.302	0.447	0.608	0.247	0.602	0.386	0.392	0.5460870229007634	0.5984732824427481	0.48091603053435117	0.017161105383294198	0.09908702290076338
2011	Dustin Pedroia	pedrd001	731	0.307	0.387	0.474	0.2739999999999999	0.608	0.428	0.461	0.3997455540355677	0.4528043775649795	0.35157318741450067	0.015137938234831616	0.012745554035567708
2011	Ian Kinsler	kinsi001	723	0.255	0.355	0.477	0.1939999999999999	0.596	0.375	0.451	0.39881466113416325	0.44951590594744123	0.35408022130013833	0.015620807109016019	0.04381466113416327
2011	Ryan Braun	braur002	629	0.332	0.397	0.597	0.31	0.627	0.44	0.407	0.4882337042925278	0.5405405405405406	0.4356120826709062	0.01779585328393897	0.0912337042925278
2011	Curtis Granderson	granc001	691	0.262	0.364	0.552	0.253	0.622	0.406	0.416	0.4563328509406657	0.5195369030390738	0.40086830680173663	0.015728624537595097	0.09233285094066573
2011	Brian McCann	mccab002	527	0.27	0.351	0.466	0.3	0.685	0.46	0.414	0.4950531309297912	0.5616698292220114	0.4155597722960152	0.01932181170649452	0.14405313092979122
2011	Miguel Cabrera	cabrm001	688	0.344	0.448	0.586	0.311	0.753	0.483	0.389	0.5525959302325582	0.6133720930232558	0.4941860465116279	0.016756792981586287	0.10459593023255814
2011	Alex Gordon	gorda001	690	0.303	0.376	0.502	0.265	0.6759999999999999	0.447	0.4429999999999999	0.43361449275362324	0.48695652173913045	0.3855072463768116	0.01573904384516592	0.057614492753623237
2011	Joey Votto	vottj001	719	0.309	0.416	0.531	0.249	0.687	0.426	0.4039999999999999	0.49932406119610573	0.545201668984701	0.4520166898470097	0.015527466612500677	0.08332406119610575
2011	Ben Zobrist	zobrb001	674	0.269	0.353	0.469	0.252	0.594	0.402	0.439	0.42536646884273	0.47774480712166173	0.3768545994065282	0.01619974276918542	0.07236646884273001
2011	Justin Upton	uptoj001	674	0.289	0.369	0.529	0.293	0.703	0.472	0.4379999999999999	0.4566053412462908	0.5059347181008902	0.4065281899109792	0.017213694552701404	0.08760534124629082
2011	Evan Longoria	longe001	574	0.244	0.355	0.495	0.259	0.638	0.418	0.42	0.48374912891986066	0.5418118466898955	0.4181184668989547	0.017475268652777265	0.12874912891986068
2011	Adrian Gonzalez	gonza003	715	0.338	0.41	0.548	0.344	0.6990000000000001	0.482	0.389	0.5477608391608392	0.6139860139860139	0.4965034965034965	0.016745011534916966	0.1377608391608392
2011	Miguel Montero	montm001	553	0.282	0.351	0.469	0.3429999999999999	0.77	0.514	0.401	0.5133001808318264	0.5768535262206148	0.4430379746835443	0.01954781419541365	0.1623001808318264
2011	Yadier Molina	moliy001	518	0.305	0.349	0.465	0.3279999999999999	0.706	0.51	0.48	0.38041698841698846	0.43822393822393824	0.3166023166023166	0.019456206869919595	0.03141698841698848
2011	Jose Reyes	reyej001	586	0.337	0.384	0.493	0.315	0.5820000000000001	0.426	0.416	0.48045221843003416	0.5324232081911263	0.4300341296928328	0.018489457384872857	0.09645221843003415
2011	Matt Wieters	wietm001	551	0.262	0.328	0.45	0.317	0.684	0.472	0.424	0.46994373865698735	0.52994555353902	0.40834845735027225	0.01877822712463573	0.14194373865698734
2011	Shane Victorino	victs001	586	0.279	0.355	0.491	0.287	0.575	0.406	0.413	0.4817098976109215	0.5358361774744027	0.4283276450511945	0.0185186405168991	0.1267098976109215
2011	Adrian Beltre	belta001	525	0.296	0.331	0.561	0.362	0.6829999999999999	0.508	0.4539999999999999	0.4196552380952381	0.4895238095238095	0.36	0.020071009837875686	0.08865523809523806
2011	Troy Tulowitzki	tulot001	606	0.302	0.372	0.544	0.263	0.5770000000000001	0.409	0.465	0.4030016501650165	0.4636963696369637	0.3481848184818482	0.017002241894812642	0.031001650165016492
2011	Andrew McCutchen	mccua001	678	0.259	0.364	0.456	0.2189999999999999	0.628	0.41	0.467	0.39241740412979353	0.4469026548672566	0.3466076696165192	0.01547306424931866	0.028417404129793544
2011	Brandon Phillips	philb001	675	0.3	0.353	0.457	0.342	0.768	0.531	0.445	0.42591111111111113	0.5022222222222222	0.3718518518518519	0.017220335126306375	0.07291111111111115
2011	Howie Kendrick	kendh001	583	0.285	0.338	0.464	0.319	0.628	0.462	0.4639999999999999	0.3924682675814751	0.45797598627787306	0.3344768439108062	0.017588599708323212	0.054468267581475105
2011	Robinson Cano	canor001	681	0.302	0.349	0.533	0.405	0.754	0.546	0.406	0.5266064610866373	0.5888399412628488	0.47430249632892807	0.017420949510163212	0.17760646108663736
