Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2018	Mookie Betts	bettm001	614	0.346	0.438	0.64	0.198	0.57	0.356	0.426	0.4445732899022802	0.49185667752442996	0.3957654723127036	0.0164166293869441	0.006573289902280177
2018	Mike Trout	troum001	608	0.312	0.46	0.628	0.218	0.591	0.376	0.424	0.47890460526315787	0.5345394736842105	0.4243421052631579	0.01654125087841271	0.018904605263157848
2018	Jose Ramirez	ramij003	698	0.27	0.387	0.552	0.223	0.623	0.385	0.4039999999999999	0.4953954154727794	0.5515759312320917	0.4498567335243553	0.015485312301401316	0.10839541547277937
2018	Alex Bregman	brega001	705	0.286	0.394	0.532	0.2	0.605	0.371	0.423	0.44112340425531915	0.4950354609929078	0.3943262411347518	0.01547575409427357	0.047123404255319135
2018	Francisco Lindor	lindf001	745	0.277	0.352	0.519	0.327	0.679	0.469	0.4039999999999999	0.5058510067114094	0.5583892617449664	0.45369127516778524	0.016208237270372412	0.1538510067114094
2018	Christian Yelich	yelic001	651	0.326	0.402	0.598	0.2769999999999999	0.6459999999999999	0.44	0.442	0.43511213517665126	0.4946236559139785	0.38402457757296465	0.01655337938072225	0.033112135176651236
2018	Manny Machado	machm001	709	0.297	0.367	0.538	0.322	0.735	0.488	0.401	0.5177461212976022	0.5698166431593794	0.46262341325811	0.01685718096015909	0.15074612129760223
2018	Matt Chapman	chapm001	616	0.278	0.356	0.508	0.245	0.64	0.414	0.428	0.43525811688311694	0.48863636363636365	0.3814935064935065	0.017129830067188448	0.07925811688311696
2018	Nolan Arenado	arenn001	673	0.297	0.374	0.561	0.332	0.733	0.498	0.415	0.48849777117384846	0.5438335809806835	0.4323922734026746	0.01674690571566536	0.11449777117384846
2018	Javier Baez	baezj001	645	0.29	0.326	0.554	0.455	0.78	0.5770000000000001	0.377	0.5722124031007751	0.6310077519379845	0.5116279069767442	0.018129846668394456	0.24621240310077513
2018	Lorenzo Cain	cainl001	620	0.308	0.395	0.417	0.249	0.647	0.423	0.4379999999999999	0.42138548387096775	0.4838709677419355	0.36774193548387096	0.0169413388684816	0.02638548387096773
2018	Anthony Rendon	renda001	597	0.308	0.374	0.535	0.289	0.701	0.477	0.456	0.37950083752093805	0.4388609715242881	0.3149078726968174	0.01803235662346566	0.005500837520938051
2018	J.D. Martinez	martj006	649	0.33	0.402	0.629	0.332	0.7659999999999999	0.504	0.396	0.5241664098613251	0.576271186440678	0.4761171032357473	0.016758306015157348	0.1221664098613251
2018	Jose Altuve	altuj001	599	0.316	0.386	0.451	0.3329999999999999	0.687	0.473	0.396	0.5052787979966611	0.5692821368948247	0.44574290484140233	0.01757991274706144	0.11927879799666108
2018	Jed Lowrie	lowrj001	680	0.267	0.353	0.448	0.252	0.736	0.4579999999999999	0.426	0.43943823529411763	0.5014705882352941	0.38088235294117645	0.017069063711315967	0.08643823529411765
2018	Paul Goldschmidt	goldp001	690	0.29	0.389	0.533	0.288	0.624	0.423	0.4039999999999999	0.48905652173913045	0.5507246376811594	0.43623188405797103	0.016618005704209057	0.10005652173913043
2018	Andrew Benintendi	benia002	661	0.29	0.366	0.465	0.284	0.708	0.4589999999999999	0.413	0.477464447806354	0.5279878971255674	0.4236006051437216	0.016576910133870477	0.111464447806354
2018	Whit Merrifield	merrw001	707	0.304	0.367	0.438	0.3289999999999999	0.677	0.477	0.425	0.4605021216407355	0.5176803394625177	0.40594059405940597	0.01632015483836196	0.09350212164073551
2018	Freddie Freeman	freef001	707	0.309	0.388	0.505	0.345	0.851	0.556	0.417	0.5027765205091939	0.562942008486563	0.4526166902404526	0.017278712017977607	0.11477652050919385
2018	Brandon Nimmo	nimmb001	535	0.263	0.404	0.483	0.1969999999999999	0.636	0.392	0.445	0.4045981308411215	0.45981308411214955	0.34953271028037386	0.016960671522731823	0.0005981308411214803
2018	J.T. Realmuto	realj001	531	0.277	0.34	0.484	0.299	0.6779999999999999	0.47	0.452	0.41015254237288135	0.4613935969868173	0.352165725047081	0.01856710718146475	0.07015254237288132
2018	Trea Turner	turnt001	740	0.271	0.344	0.416	0.266	0.65	0.436	0.441	0.41289054054054053	0.4635135135135135	0.36486486486486486	0.01615955610794082	0.06889054054054056
2018	Mitch Haniger	hanim001	683	0.285	0.366	0.493	0.259	0.625	0.418	0.434	0.44320937042459735	0.49194729136163984	0.3938506588579795	0.016405994208044325	0.07720937042459736
2018	Trevor Story	stort001	656	0.291	0.348	0.567	0.322	0.746	0.503	0.427	0.4570685975609756	0.5076219512195121	0.40396341463414637	0.01737272003982906	0.10906859756097564
2018	Matt Carpenter	carpm002	677	0.257	0.374	0.523	0.21	0.5770000000000001	0.371	0.437	0.4302968980797636	0.4933530280649926	0.38552437223042835	0.015420243553733528	0.056296898079763624
2018	Yasmani Grandal	grany001	518	0.241	0.349	0.466	0.2269999999999999	0.579	0.384	0.4479999999999999	0.41092084942084944	0.4671814671814672	0.36486486486486486	0.017891956823069977	0.061920849420849466
2018	Andrelton Simmons	simma001	600	0.292	0.337	0.417	0.28	0.6659999999999999	0.452	0.446	0.4191833333333333	0.48833333333333334	0.365	0.018654846047578003	0.08218333333333327
2018	Xander Bogaerts	bogax001	580	0.288	0.36	0.522	0.301	0.613	0.432	0.421	0.44622931034482755	0.5155172413793103	0.38448275862068965	0.01835598720541367	0.08622931034482756
2018	Eugenio Suarez	suare001	606	0.283	0.366	0.526	0.259	0.7	0.446	0.425	0.4478102310231023	0.4966996699669967	0.38943894389438943	0.01768301784424841	0.08181023102310231
2018	Aaron Hicks	hicka001	581	0.248	0.366	0.467	0.209	0.655	0.396	0.42	0.46563166953528395	0.5180722891566265	0.4079173838209983	0.016998901210445113	0.09963166953528396
2018	Giancarlo Stanton	stanm004	705	0.266	0.343	0.509	0.325	0.653	0.449	0.379	0.5635815602836879	0.6226950354609929	0.5148936170212766	0.016280024429496134	0.22058156028368786
2018	Starling Marte	marts002	606	0.277	0.327	0.46	0.361	0.772	0.536	0.427	0.4644983498349835	0.5198019801980198	0.3927392739273927	0.018259823294626772	0.1374983498349835
2018	Eddie Rosario	rosae001	592	0.288	0.323	0.479	0.429	0.785	0.5760000000000001	0.414	0.4983597972972973	0.5540540540540541	0.42736486486486486	0.018656338775413096	0.17535979729729728
2018	Joey Wendle	wendj002	545	0.3	0.354	0.435	0.359	0.627	0.465	0.395	0.5056532110091744	0.5614678899082569	0.44770642201834865	0.01930098093252763	0.1516532110091744
2018	Jean Segura	seguj002	632	0.304	0.341	0.415	0.346	0.66	0.482	0.432	0.43365031645569624	0.4889240506329114	0.375	0.017946494944995745	0.09265031645569621
2018	Scooter Gennett	genns001	638	0.31	0.357	0.49	0.3829999999999999	0.731	0.529	0.42	0.482423197492163	0.5438871473354232	0.4200626959247649	0.018232115431047507	0.12542319749216302
2018	Travis Shaw	shawt001	587	0.241	0.345	0.48	0.288	0.665	0.444	0.412	0.5081056218057921	0.5706984667802385	0.45826235093696766	0.01839248414354556	0.16310562180579213
2018	Miguel Andujar	andum001	606	0.297	0.328	0.527	0.3939999999999999	0.74	0.531	0.396	0.5064141914191419	0.5676567656765676	0.4570957095709571	0.01847267766255287	0.1784141914191419
2018	Michael Brantley	branm003	631	0.309	0.364	0.468	0.271	0.6579999999999999	0.441	0.439	0.43170998415213946	0.4865293185419968	0.36608557844690964	0.017581327620344523	0.06770998415213947
2018	Tommy Pham	phamt001	570	0.275	0.367	0.464	0.23	0.612	0.397	0.4379999999999999	0.4158175438596491	0.47192982456140353	0.36140350877192984	0.017584006888431092	0.04881754385964909
2018	Chris Taylor	taylc001	604	0.254	0.331	0.444	0.258	0.723	0.474	0.4629999999999999	0.3816539735099338	0.42549668874172186	0.32781456953642385	0.016946268493960095	0.05065397350993378
2018	Ozzie Albies	albio001	684	0.261	0.305	0.452	0.382	0.823	0.562	0.408	0.49770321637426895	0.543859649122807	0.44005847953216376	0.017254202580115105	0.19270321637426896
2018	Nick Ahmed	ahmen001	564	0.234	0.29	0.411	0.342	0.703	0.501	0.439	0.4319964539007092	0.48936170212765956	0.36879432624113473	0.01878201932942364	0.1419964539007092
2018	Michael Conforto	confm001	638	0.243	0.35	0.448	0.276	0.6509999999999999	0.432	0.415	0.47202351097178685	0.5219435736677116	0.41849529780564265	0.016891748619505525	0.12202351097178687
2018	Asdrubal Cabrera	cabra002	592	0.262	0.316	0.458	0.3229999999999999	0.718	0.49	0.422	0.4595810810810811	0.5168918918918919	0.3935810810810811	0.018862239050603306	0.14358108108108109
2018	David Peralta	perad001	614	0.293	0.352	0.516	0.318	0.695	0.48	0.43	0.4329625407166124	0.4820846905537459	0.38273615635179153	0.017216210161876577	0.08096254071661241
