Year	Name	IDrs	At-Bats	AVG	OBP	SLG	O-Swing%	Z-Swing%	Swing%	Zone%	Mean Sim OBP	Max Sim OBP	Min Sim OBP	Sim OBP Std. Dev	Mean Change
2023	Ronald Acuna Jr.	acunr001	735	0.337	0.416	0.596	0.268	0.728	0.462	0.422	0.47300544217687074	0.5224489795918368	0.4217687074829932	0.016180077100934158	0.05700544217687076
2023	Mookie Betts	bettm001	693	0.307	0.408	0.579	0.2	0.63	0.381	0.421	0.4332886002886003	0.4862914862914863	0.3838383838383838	0.016055648750199696	0.025288600288600305
2023	Freddie Freeman	freef001	730	0.331	0.41	0.567	0.301	0.792	0.51	0.426	0.47013698630136985	0.5356164383561643	0.41506849315068495	0.01651439805427429	0.06013698630136988
2023	Matt Olson	olsom001	720	0.283	0.389	0.604	0.295	0.735	0.469	0.395	0.5242680555555556	0.575	0.4722222222222222	0.016719718181219225	0.13526805555555554
2023	Shohei Ohtani	ohtas001	599	0.304	0.412	0.654	0.3329999999999999	0.7070000000000001	0.48	0.3929999999999999	0.5615175292153589	0.6160267111853088	0.5041736227045075	0.017758917710398406	0.14951752921535894
2023	Marcus Semien	semim001	753	0.276	0.348	0.478	0.253	0.77	0.471	0.421	0.4374820717131474	0.4900398406374502	0.3851261620185923	0.015763848570528365	0.08948207171314743
2023	Corey Seager	seagc001	536	0.327	0.39	0.623	0.336	0.855	0.552	0.415	0.5087518656716418	0.5671641791044776	0.4458955223880597	0.019164638073643027	0.11875186567164175
2023	Corbin Carroll	carrc005	645	0.285	0.362	0.506	0.305	0.67	0.455	0.411	0.48426201550387593	0.5410852713178295	0.4263565891472868	0.016596375212231684	0.12226201550387594
2023	Francisco Lindor	lindf001	687	0.254	0.336	0.47	0.305	0.73	0.481	0.412	0.47731586608442506	0.5240174672489083	0.42503639010189226	0.01613685618428451	0.14131586608442503
2023	Julio Rodriguez	rodrj007	714	0.275	0.333	0.485	0.41	0.73	0.5379999999999999	0.402	0.525155462184874	0.5770308123249299	0.4733893557422969	0.017188822978714144	0.19215546218487395
2023	Bobby Witt Jr.	wittb002	694	0.276	0.319	0.495	0.344	0.733	0.504	0.413	0.46544956772334295	0.5244956772334294	0.41786743515850144	0.01732537950355649	0.14644956772334294
2023	Juan Soto	sotoj001	708	0.275	0.41	0.519	0.2	0.602	0.357	0.391	0.5018234463276836	0.5508474576271186	0.4519774011299435	0.015570574758164592	0.09182344632768363
2023	William Contreras	contw002	611	0.289	0.367	0.457	0.2789999999999999	0.6409999999999999	0.432	0.421	0.45722749590834694	0.5155482815057283	0.40098199672667756	0.017028379977437016	0.09022749590834694
2023	Austin Riley	rilea001	715	0.281	0.345	0.516	0.31	0.7190000000000001	0.482	0.42	0.46730209790209787	0.5132867132867133	0.40559440559440557	0.016361437435915043	0.1223020979020979
2023	Jose Ramirez	ramij003	691	0.282	0.356	0.475	0.309	0.703	0.466	0.4	0.5158393632416787	0.5672937771345875	0.45296671490593343	0.016611355009642535	0.1598393632416787
2023	Adley Rutschman	rutsa001	687	0.277	0.374	0.435	0.27	0.62	0.41	0.4	0.4824614264919942	0.5342066957787481	0.4366812227074236	0.015838149023990285	0.1084614264919942
2023	Luis Robert	robel002	595	0.264	0.315	0.542	0.433	0.799	0.581	0.4029999999999999	0.5132588235294118	0.5714285714285714	0.45714285714285713	0.018698221452878756	0.19825882352941177
2023	Kyle Tucker	tuckk001	674	0.284	0.369	0.517	0.259	0.731	0.465	0.437	0.45332492581602374	0.5029673590504451	0.40801186943620177	0.016344578685127006	0.08432492581602374
2023	J.P. Crawford	crawj002	638	0.266	0.38	0.438	0.2189999999999999	0.604	0.385	0.429	0.43997335423197487	0.49686520376175547	0.39184952978056425	0.016457758026539766	0.05997335423197486
2023	Dansby Swanson	swand001	638	0.244	0.328	0.416	0.284	0.733	0.474	0.422	0.44815203761755484	0.5047021943573667	0.3934169278996865	0.01722252420805748	0.12015203761755483
2023	Adolis Garcia	garca005	632	0.245	0.328	0.508	0.33	0.743	0.486	0.3779999999999999	0.5372626582278481	0.5870253164556962	0.47151898734177217	0.018121936548919082	0.20926265822784812
2023	Yandy Diaz	diazy001	600	0.33	0.41	0.522	0.228	0.685	0.426	0.433	0.41867666666666664	0.47833333333333333	0.36666666666666664	0.01733218824019743	0.008676666666666666
2023	Cal Raleigh	ralec001	569	0.232	0.306	0.456	0.345	0.725	0.497	0.401	0.5126397188049209	0.5746924428822495	0.45869947275922673	0.01872283289123687	0.20663971880492088
2023	Nico Hoerner	hoern001	688	0.283	0.346	0.383	0.335	0.613	0.4539999999999999	0.428	0.44583720930232557	0.4956395348837209	0.3866279069767442	0.017051340863399638	0.09983720930232559
2023	Gunnar Henderson	hendg002	622	0.255	0.325	0.489	0.29	0.695	0.4679999999999999	0.439	0.41544051446945335	0.4758842443729904	0.3633440514469453	0.017761077389928964	0.09044051446945334
2023	T.J. Friedl	friet001	556	0.279	0.352	0.467	0.2769999999999999	0.581	0.413	0.445	0.42716187050359716	0.4892086330935252	0.368705035971223	0.01811906294909438	0.07516187050359718
2023	Will Smith	smitw003	554	0.261	0.359	0.438	0.284	0.7020000000000001	0.457	0.415	0.464427797833935	0.5252707581227437	0.4007220216606498	0.01879073687441829	0.10542779783393502
2023	James Outman	outmj002	567	0.248	0.353	0.437	0.281	0.7170000000000001	0.4589999999999999	0.409	0.47134391534391534	0.5238095238095238	0.41798941798941797	0.01790497537491083	0.11834391534391536
2023	Xander Bogaerts	bogax001	665	0.285	0.35	0.44	0.286	0.603	0.426	0.441	0.4034390977443609	0.45413533834586467	0.3609022556390977	0.015827910139092155	0.0534390977443609
2023	Fernando Tatis Jr.	tatif002	635	0.257	0.322	0.449	0.357	0.8170000000000001	0.541	0.3989999999999999	0.524828346456693	0.5937007874015748	0.46614173228346456	0.0191429618994386	0.20282834645669295
2023	Ha-seong Kim	kim-h002	626	0.26	0.351	0.398	0.23	0.5720000000000001	0.385	0.455	0.37342811501597445	0.4329073482428115	0.31789137380191695	0.01676200354071018	0.02242811501597447
2023	Isaac Paredes	parei001	571	0.25	0.352	0.488	0.32	0.6779999999999999	0.457	0.381	0.5278879159369527	0.6042031523642732	0.46409807355516636	0.018546597867899313	0.17588791593695274
2023	Brandon Nimmo	nimmb001	682	0.274	0.363	0.466	0.24	0.645	0.423	0.452	0.36934750733137833	0.4237536656891496	0.3196480938416422	0.015827934648385777	0.006347507331378344
2023	Alex Bregman	brega001	724	0.262	0.363	0.441	0.223	0.633	0.387	0.401	0.47929419889502767	0.5303867403314917	0.4143646408839779	0.01619503259303016	0.11629419889502768
2023	Ketel Marte	martk001	650	0.276	0.358	0.485	0.2769999999999999	0.701	0.4539999999999999	0.418	0.46779692307692305	0.5261538461538462	0.4123076923076923	0.01683439077273129	0.10979692307692307
2023	Cody Bellinger	bellc002	556	0.307	0.356	0.525	0.353	0.687	0.499	0.4379999999999999	0.4312571942446043	0.49460431654676257	0.37589928057553956	0.018249779243595127	0.07525719424460431
2023	Christian Yelich	yelic001	632	0.278	0.37	0.447	0.28	0.703	0.45	0.402	0.49336075949367086	0.5411392405063291	0.43037974683544306	0.017828462250337275	0.12336075949367087
2023	Ozzie Albies	albio001	660	0.28	0.336	0.513	0.3879999999999999	0.795	0.546	0.3879999999999999	0.5551242424242424	0.6090909090909091	0.503030303030303	0.017563373801185812	0.2191242424242424
2023	Michael Harris II	harrm004	539	0.293	0.331	0.477	0.416	0.682	0.527	0.418	0.4775046382189239	0.5473098330241187	0.4155844155844156	0.02030672845323632	0.1465046382189239
2023	Bryson Stott	stotb001	640	0.28	0.329	0.419	0.3229999999999999	0.589	0.445	0.457	0.375853125	0.421875	0.321875	0.0167124906717649	0.046853124999999995
2023	Thairo Estrada	estrt001	530	0.271	0.315	0.416	0.4	0.6779999999999999	0.511	0.397	0.4991037735849056	0.5716981132075472	0.4377358490566038	0.020353037262243676	0.1841037735849056
2023	Christian Walker	walkc002	661	0.258	0.333	0.497	0.304	0.74	0.485	0.416	0.4693540090771558	0.5158850226928896	0.41603630862329805	0.01775233514349245	0.13635400907715578
